77.9349 	DATA 	Keypress: b
77.9751 	DATA 	end trial
77.9753 	EXP 	New trial (rep=0, index=5): OrderedDict([('Onset', 44), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
78.0912 	DATA 	start trial
78.2249 	EXP 	CStest: tex = 'vend.png'
78.2249 	EXP 	CStest: autoDraw = True
80.3087 	EXP 	CStest: autoDraw = False
80.3087 	EXP 	CStest: autoDraw = False
80.4252 	DATA 	end trial
80.4254 	EXP 	New trial (rep=0, index=6): OrderedDict([('Onset', 46), ('Condition', 'CBred.png'), ('Dur', 4), ('p_onset', 126), ('p_offset', 127)])
80.5349 	DATA 	start trial
80.6754 	EXP 	CStest: tex = 'CBred.png'
80.6754 	EXP 	CStest: autoDraw = True
83.0256 	DATA 	Keypress: n
83.0256 	DATA 	tilt right
83.3588 	DATA 	Keypress: n
83.3589 	DATA 	tilt right
83.6422 	DATA 	Keypress: n
83.6422 	DATA 	tilt right
83.8922 	DATA 	Keypress: n
83.8922 	DATA 	tilt right
84.2089 	DATA 	Keypress: n
84.2090 	DATA 	tilt right
84.5922 	DATA 	Keypress: n
84.5923 	DATA 	tilt right
84.7587 	EXP 	CStest: autoDraw = False
84.7587 	EXP 	CStest: autoDraw = False
84.8762 	DATA 	end trial
84.8764 	EXP 	New trial (rep=0, index=7): OrderedDict([('Onset', 50), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
84.9952 	DATA 	start trial
85.0146 	DATA 	Keypress: n
85.1420 	EXP 	CStest: tex = 'vend.png'
85.1420 	EXP 	CStest: autoDraw = True
87.1255 	DATA 	Keypress: b
87.1256 	DATA 	tilt left
87.2254 	EXP 	CStest: autoDraw = False
87.2254 	EXP 	CStest: autoDraw = False
87.3424 	DATA 	end trial
87.3426 	EXP 	New trial (rep=0, index=8): OrderedDict([('Onset', 52), ('Condition', 'CBgreen.png'), ('Dur', 4), ('p_onset', 134), ('p_offset', 135)])
87.4384 	DATA 	start trial
87.5754 	EXP 	CStest: tex = 'CBgreen.png'
87.5754 	EXP 	CStest: autoDraw = True
88.7755 	DATA 	Keypress: b
88.7756 	DATA 	tilt left
89.0422 	DATA 	Keypress: b
89.0422 	DATA 	tilt left
89.3422 	DATA 	Keypress: b
89.3422 	DATA 	tilt left
89.8588 	DATA 	Keypress: b
89.8589 	DATA 	tilt left
90.1255 	DATA 	Keypress: b
90.1255 	DATA 	tilt left
90.4088 	DATA 	Keypress: b
90.4089 	DATA 	tilt left
