testCS,correctAns,CS,US,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_port_4_start,p_port_4_end,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,p_port_4.started,p_port_4.stopped,Ready.started,Ready.stopped,vend.started,vend.stopped,p_port.started,p_port.stopped,p_port_start,p_port_end,p_port_3_start,p_port_3_end,vend_CS.started,vend_CS.stopped,p_port_3.started,p_port_3.stopped,Outcome.started,Outcome.stopped,reward.started,reward.stopped,p_port_2.started,p_port_2.stopped,vend_testy.started,vend_testy.stopped,choice_text.started,choice_text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,option_text.started,option_text.stopped,p_port_2_start,p_port_2_end,image.started,image.stopped,p_port_5.started,p_port_5.stopped,p_port_5_start,p_port_5_end,feedback_text.started,feedback_text.stopped,text.started,text.stopped,finish_text.started,finish_text.stopped,Thankyou_text.started,Thankyou_text.stopped,version,participant,CB,participant initials,phase,date,expName,psychopyVersion,frameRate,
CBred.png,b,,,0,3,3,0,,,,,,,,,,,,,,,,,353.7120834371017,None,,,,,,,,,,,,,,,0.0162653142833733,1.0157140981209523,355.3454090727282,None,356.34536409397333,None,b,1,3.179936456186624,356.34536409397333,None,355.3454090727282,None,159,4,355.3454090727282,None,0.011840431074233493,None,119,4,359.77869667262894,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,yellow.png,4,1,0,4,2,0,0,0,3,,,,,,,,,,,,,361.9953807723359,None,0.009045378736118437,1.5013082780551485,111,4,117,4,363.5620457787136,366.56197423532285,2.0013029953152,3.501294090125157,365.5619757446784,None,366.54532968069543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,blue.png,3,1,0,4,2,0,1,1,2,,,,,,,,,,,,,367.54529888987054,None,0.002053627358691301,1.5040515595428587,111,4,117,4,369.2120835880378,372.21194653867315,2.0040112597853295,None,371.2119731033072,None,372.1952890035991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,green.png,2,1,0,4,2,0,2,2,1,,,,,,,,,,,,,373.01198004633807,None,0.003390341644262662,1.5067095625145157,111,4,117,4,374.5953031915287,377.5952570052905,2.0067468435645424,3.5066968839400943,376.59523738368625,None,377.57856475506924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,red.png,1,1,0,4,2,0,3,3,0,,,,,,,,,,,,,378.5118848060865,None,7.555827687610872e-05,1.5000343529063684,111,4,117,4,380.2119350675821,383.2118659391581,2.000032994486901,None,382.2118922019217,None,383.19519602738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,red.png,1,1,0,4,2,1,0,4,0,,,,,,,,,,,,,384.0285270966815,None,0.006794478782467195,1.4968199114027811,111,4,117,4,385.6286843713915,388.62849660772736,2.013492690954081,3.5135154822019103,387.62850385262755,None,388.62849660772736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,blue.png,3,1,0,4,2,1,1,5,2,,,,,,,,,,,,,389.5284864950536,None,0.01389710732473759,1.5110750677340548,111,4,117,4,391.21188042895847,394.2117919808006,2.0110531820973847,None,393.2117998294434,None,394.195127804569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,green.png,2,1,0,4,2,1,2,6,1,,,,,,,,,,,,,395.01182579033593,None,0.013327929846127518,1.509931430038705,111,4,117,4,396.54519474442895,399.54514282264427,2.0099026013740513,3.509900035471219,398.54514282264427,None,399.52842280030563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,yellow.png,4,1,0,4,2,1,3,7,3,,,,,,,,,,,,,400.5117785475486,None,0.014393926359844045,1.512015335039905,111,4,117,4,402.0284718543171,405.0283933678984,2.0120166934593726,3.5120201649733644,404.0283954809929,None,405.0117264748278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,green.png,2,1,0,4,2,2,0,8,1,,,,,,,,,,,,,406.0450650909006,None,0.0060046639082429465,1.4952397986544383,111,4,117,4,407.644623151984,410.6450264514333,2.011910465111214,3.5118949187617545,409.6450294701408,None,410.6450264514333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,blue.png,3,1,0,4,2,2,1,9,2,,,,,,,,,,,,,411.5116888919074,None,0.006281811527514947,1.512512274823166,111,4,117,4,413.16174903967294,416.1616575728076,2.012497030345912,3.5124500894307857,415.16165938403356,None,416.14499339657596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,red.png,1,1,0,4,2,2,2,10,0,,,,,,,,,,,,,417.0116516108592,None,0.006973276886128588,1.4971671534349298,111,4,117,4,418.6778881115715,421.6782929203746,2.0138366124065215,None,420.678319786879,None,421.6782929203746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,yellow.png,4,1,0,4,2,2,3,11,3,,,,,,,,,,,,,422.5283126174472,None,0.015164813938099542,1.5136061038319895,111,4,117,4,424.11166776094797,427.1116424037973,2.0135679171708034,3.513642328332935,426.1116227821931,None,427.0949842649825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,,,1,0,4,2,,,,,,,,,,,,,,,,,428.0949181552678,None,,,,,,,,,,,,,,,0.016478133229611558,1.0162013176668552,429.72827427984885,None,430.7282730723655,None,s,1,2.991341438566451,430.7282730723655,None,429.72827427984885,None,159,4,429.72827427984885,None,0.012413683805789333,None,119,4,433.9782130755357,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,blue.png,3,1,1,5,3,0,0,0,2,,,,,,,,,,,,,436.1948917415684,None,0.00865071279440599,1.500503973376908,111,4,117,4,437.8949151365596,440.89486079980634,2.0005098598576296,None,439.8948417819429,None,440.8781833412577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,yellow.png,4,1,1,5,3,0,1,1,3,,,,,,,,,,,,,441.7115452013859,None,0.002413366841210518,1.5047080380663829,111,4,117,4,443.294908797272,446.29480676492494,2.0047093964858504,3.5046902276862966,445.2948746858656,None,446.27818635996664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,green.png,2,1,1,5,3,0,2,2,1,,,,,,,,,,,,,447.24480276513714,None,0.01314529798582953,1.5095266212374554,111,4,117,4,448.79481657572796,451.7948126514075,2.0095412619739363,3.5095142445334204,450.7947957466404,None,451.77810319454875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,red.png,1,1,1,5,3,0,3,3,0,,,,,,,,,,,,,452.7114727523822,None,0.000533073725819122,1.5009549382320984,111,4,117,4,454.3281643988612,457.3280949685686,2.000941203108596,3.5009238455349987,456.32809376108526,None,457.3114063407975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,red.png,1,1,1,5,3,1,0,4,0,,,,,,,,,,,,,458.2280966288581,None,0.001291675158427097,1.5024956870220194,111,4,117,4,459.8781308157304,462.87803300957785,2.0024870837041817,None,461.87803934886506,None,462.86139117178755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,green.png,2,1,1,5,3,1,1,5,1,,,,,,,,,,,,,463.728042443041,None,0.008427056684013223,1.5000415374288423,111,4,117,4,465.24470918517545,468.2446669232577,2.000054668811572,3.500039424332499,467.2446826205414,None,468.22804289584747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,yellow.png,4,1,1,5,3,1,2,6,3,,,,,,,,,,,,,469.2113587961394,None,0.01592269087632303,1.5150857539592835,111,4,117,4,470.74468488457205,473.744630849691,2.0150997909531725,3.5150936026020645,472.74464050955794,None,473.7279594285592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,blue.png,3,1,1,5,3,1,3,7,2,,,,,,,,,,,,,474.74466073490476,None,0.003482382064248668,1.506847487304185,111,4,117,4,476.4280326322387,479.42793754292325,2.0068479401106742,None,478.42792999615085,None,479.41126400869325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,blue.png,3,1,1,5,3,2,0,8,2,,,,,,,,,,,,,480.2112920826821,None,0.004996445473807398,1.509961768060748,111,4,117,4,481.8779617680575,484.8779237323306,2.0099051672768837,None,483.8779306753604,None,484.86122936901484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,red.png,1,1,1,5,3,2,1,9,0,,,,,,,,,,,,,485.7112336706741,None,0.0027981012335658306,1.5054936569413258,111,4,117,4,487.344602171961,490.34455236327085,2.005481733041961,3.5054987887451716,489.3446067000241,None,490.32789030013555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,yellow.png,4,1,1,5,3,2,2,10,3,,,,,,,,,,,,,491.22788833797495,None,0.0008729199234949192,1.5016784622712294,111,4,117,4,492.81125525443895,495.8111870316279,2.0016743870146456,3.5016838959472807,494.81117676802023,None,495.79449568701966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,green.png,2,1,1,5,3,2,3,11,1,,,,,,,,,,,,,496.7444871591688,None,0.008222991995353368,1.499747817098978,111,4,117,4,498.32784200080096,501.32782147358193,1.999697857472711,3.4997103851128486,500.32780698378156,None,501.31113827948684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,,,1,1,5,3,,,,,,,,,,,,,,,,,502.2778150588274,None,,,,,,,,,,,,,,,0.0164567003994307,1.0161590557472664,503.82784577418533,None,504.82779385240065,None,k,1,2.533239149628571,504.82779385240065,None,503.82784577418533,None,159,4,503.82784577418533,None,0.0122467492310534,None,119,4,507.6110877161209,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,red.png,1,1,2,6,0,0,0,0,0,,,,,,,,,,,,,509.84444535005787,None,0.013644441427459242,1.51050905989905,111,4,117,4,511.51113556265045,514.511110205498,2.010506192125831,None,513.5110999418903,None,514.4943762971016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,green.png,2,1,2,6,0,0,1,1,1,,,,,,,,,,,,,515.3611054510329,None,0.011675790714434697,1.506568890701601,111,4,117,4,516.9444023334618,519.9443464873548,2.006572362215593,3.506557117738339,518.9443516191604,None,519.9277128000795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,blue.png,3,1,2,6,0,0,2,2,2,,,,,,,,,,,,,520.8443677692503,None,0.005326299746229779,1.5105657210606296,111,4,117,4,522.5777219316715,525.5776730285943,2.0105628532874107,None,524.5776558219568,None,525.5610094561052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,yellow.png,4,1,2,6,0,0,3,3,3,,,,,,,,,,,,,526.3443229414297,None,0.008077460061031161,1.4994157289820578,111,4,117,4,527.8776918955227,530.877607069815,1.9994022957289417,3.4993933905388985,529.8776493317328,None,530.8609456104205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,blue.png,3,1,2,6,0,1,0,4,2,,,,,,,,,,,,,531.8776517466995,None,0.015221324159938376,1.5136755945004552,111,4,117,4,533.4776638215335,536.477597108078,2.0136703117605066,3.513647520512677,535.4776016361393,None,536.4609169326905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,red.png,1,1,2,6,0,1,1,5,0,,,,,,,,,,,,,537.3442634728726,None,0.012441576673154486,1.508092674350337,111,4,117,4,539.0109210834144,542.0108745953039,2.0081012776699936,None,541.0108984431008,None,541.9942321537728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,green.png,2,1,2,6,0,1,2,6,1,,,,,,,,,,,,,542.8608695389685,None,0.003882481683831429,1.5077151848618087,111,4,117,4,544.4609579871249,547.4608444836886,2.007724090051852,3.507635792828296,546.4608707464504,None,547.4442035515112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,yellow.png,4,1,2,6,0,1,3,7,3,,,,,,,,,,,,,548.344200985608,None,0.016258884439594112,1.5157742307983426,111,4,117,4,549.9108943678457,552.9108044103323,1.9991168466603995,3.4990780562566215,551.9108125608454,None,552.8774811896728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,red.png,1,1,2,6,0,2,0,8,0,,,,,,,,,,,,,553.8774778690931,None,0.013940878596258699,1.5111212539723056,111,4,117,4,555.5275392243439,558.5274341732893,2.011090614081695,None,557.5274634547604,None,558.5107805625357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,yellow.png,4,1,2,6,0,2,1,9,3,,,,,,,,,,,,,559.3607966371583,None,0.014729093560163165,1.5127227089924418,111,4,117,4,560.8941722324107,563.8941018965033,2.0127086719967338,3.5126985593233258,562.8941067264368,None,563.877406929445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,blue.png,3,1,2,6,0,2,2,10,2,,,,,,,,,,,,,564.877434399692,None,0.007206140053312993,1.4976475506973657,111,4,117,4,566.4608167115694,569.4607234334799,2.0143432724325976,3.514295727774879,568.4607373195377,None,569.4607234334799,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,green.png,2,1,2,6,0,2,3,11,1,,,,,,,,,,,,,570.3440838597216,None,0.00829070162581047,1.4998170360850054,111,4,117,4,571.8940840861233,574.8940065053175,1.9998174888896756,3.499801640671649,573.8940013735119,None,574.8773592338512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,,,1,2,6,0,,,,,,,,,,,,,,,,,575.9106586067155,None,,,,,,,,,,,,,,,0.01641172164454474,1.0160431373442407,577.4606684929859,None,578.4606479657687,None,b,1,2.605626268801643,578.4606479657687,None,577.4606684929859,None,159,4,577.4606684929859,None,0.012561902391098556,None,119,4,581.327293803346,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,blue.png,3,1,3,7,1,0,0,0,2,,,,,,,,,,,,,583.5440029583351,None,0.0016972990106296493,1.5033471741116955,111,4,117,4,585.1940338246277,588.1939142837746,2.0033144211265608,3.5033055159365176,587.1939212268026,None,588.1772522206375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,green.png,2,1,3,7,1,0,1,1,1,,,,,,,,,,,,,589.0606029870123,None,0.01476332571473904,1.5127228297405964,111,4,117,4,590.6606383059006,593.6605498577428,2.012719056354399,3.5127237353517557,592.6605595176097,None,593.6438896058316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,red.png,1,1,3,7,1,0,2,2,0,,,,,,,,,,,,,594.5605844219554,None,0.00041504222645016853,1.5007246107779793,111,4,117,4,596.2272667859052,599.2271937331607,2.000723554230717,None,598.2272435418508,None,599.2105144633861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,yellow.png,4,1,3,7,1,0,3,3,3,,,,,,,,,,,,,600.0771926011457,None,0.008819669907097705,1.5009017485881486,111,4,117,4,601.6272046005124,604.6271529805981,2.000899786427908,3.5008833344672894,603.6271638479484,None,604.6104809557237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,blue.png,3,1,3,7,1,1,0,4,2,,,,,,,,,,,,,605.593833382387,None,0.0065065241851698374,1.4961884277836361,111,4,117,4,607.2766924011557,610.2771129072426,2.0128557736588846,None,609.2771222652391,None,610.2771129072426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,red.png,1,1,3,7,1,1,1,5,0,,,,,,,,,,,,,611.0604635226828,None,0.004559819484711625,1.5090137728602713,111,4,117,4,612.7271473959863,615.7270927573645,2.0090259986300225,None,614.7270846068513,None,615.7104346185479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,green.png,2,1,3,7,1,1,2,6,1,,,,,,,,,,,,,616.5770822673512,None,0.015235451714033843,1.5137718309233605,111,4,117,4,618.1604522025245,621.1604174873773,2.013821488677422,3.5138252620636194,620.1604051106733,None,621.1438139871861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,yellow.png,4,1,3,7,1,1,3,7,3,,,,,,,,,,,,,622.0604067709628,None,0.004099013636732707,1.5080793316574272,111,4,117,4,623.6270886821076,626.6270732866942,2.0080818975602597,3.5080657474700274,625.6270228742633,None,626.6103780177655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,blue.png,3,1,3,7,1,2,0,8,2,,,,,,,,,,,,,627.5936857675442,None,0.014247579374568886,1.5117129208283586,111,4,117,4,629.2270621174739,632.2269800086033,2.0116967707381264,None,631.22698242357,None,632.2103200585625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,green.png,2,1,3,7,1,2,1,9,1,,,,,,,,,,,,,633.060318322805,None,0.010032405836682301,1.5032908752018557,111,4,117,4,634.643682824304,637.6436342230973,2.0032635558891343,3.5032504245082237,636.6436161108468,None,637.626942878489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,yellow.png,4,1,3,7,1,2,2,10,3,,,,,,,,,,,,,638.5602952296867,None,0.006162693292935728,1.4955590270710672,111,4,117,4,640.0437042571339,643.0437374629273,2.0119359731961595,3.5122343725251994,642.0432915996898,None,643.0437374629273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,red.png,1,1,3,7,1,2,3,11,0,,,,,,,,,,,,,644.0935920366464,None,0.009737417647556867,1.5026719795951067,111,4,117,4,645.7269982717899,648.7268992581521,2.0026694136940932,None,647.7269055974411,None,648.7102058004475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,,,1,3,7,1,,,,,,,,,,,,,,,,,649.6602075362061,None,,,,,,,,,,,,,,,0.01648507626123319,1.016235127201071,651.2435569441623,None,652.2435210215317,None,n,1,2.702046835262081,652.2435210215317,None,651.2435569441623,None,159,4,651.2435569441623,None,0.011285290589512442,None,119,4,655.2101685193993,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,blue.png,3,2,0,8,0,0,0,0,2,,,,,,,,,,,,,657.426828469439,None,0.006761876731616212,1.4967752345164627,111,4,117,4,659.0601851977626,662.0601278423037,2.013441976650938,3.51343578829983,661.0601326722372,None,662.0601278423037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,green.png,2,2,0,8,0,0,1,1,1,,,,,,,,,,,,,662.9601624065144,None,0.00981635687276139,1.5028333295613265,111,4,117,4,664.5601787075393,667.5601011267336,2.002829254304743,3.502822462211043,666.5601527466479,None,667.5434438935299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,red.png,1,2,0,8,0,0,2,2,0,,,,,,,,,,,,,668.4434479687861,None,0.012505784601671621,1.5081918992982537,111,4,117,4,670.1101710853018,673.1100835427569,2.0082083512588724,None,672.1100883726904,None,673.0934148384622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,yellow.png,4,2,0,8,0,0,3,3,3,,,,,,,,,,,,,673.9601029379573,None,0.007763333258480998,1.4988021463032055,111,4,117,4,675.5100802221768,678.5100267910384,2.0154679828247026,3.5154479084139894,677.5100446014167,None,678.5100267910384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,blue.png,3,2,0,8,0,1,0,4,2,,,,,,,,,,,,,679.4767171545664,None,0.008267336821518256,1.4997640879373648,111,4,117,4,681.1595900593929,684.1599981887757,1.999768465064335,None,683.1600042261925,None,684.1433309938348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,green.png,2,2,0,8,0,1,1,5,1,,,,,,,,,,,,,684.9433364275101,None,0.0027699064958142117,1.505089633001262,111,4,117,4,686.5767320971718,689.5766204049596,2.0054867440976523,3.5054102198373585,688.5766478752066,None,689.5599658885949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,red.png,1,2,0,8,0,1,2,6,0,,,,,,,,,,,,,690.4433305410275,None,0.014373670828717877,1.5119790803546493,111,4,117,4,692.1100023394993,695.1099298904974,2.0120076071489166,None,694.1099241549509,None,695.093275676003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,yellow.png,4,2,0,8,0,1,3,7,3,,,,,,,,,,,,,695.9599504931812,None,0.013871780360204866,1.5110337416153925,111,4,117,4,697.5266158014292,700.5265475786182,2.0110302701014007,3.5110271004577953,699.526555427261,None,700.5098840061273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,blue.png,3,2,0,8,0,2,0,8,2,,,,,,,,,,,,,701.4932258673125,None,0.013756948692389415,1.510736881826233,111,4,117,4,703.1099395503643,706.1098495928527,2.010716203674747,None,705.1098547246565,None,706.0931839072655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,yellow.png,4,2,0,8,0,2,1,9,3,,,,,,,,,,,,,706.9431972650509,None,0.012782841664375155,1.5087424513458245,111,4,117,4,708.5265647852575,711.5264893175463,2.008733848027987,3.5087249428379437,710.5264938456075,None,711.5098154814459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,red.png,1,2,0,8,0,2,2,10,0,,,,,,,,,,,,,712.4765067505869,None,0.007142535867387778,1.4974565570137202,111,4,117,4,714.0432058683691,717.0431177220835,2.0141335627577064,3.51411137525065,716.043126174467,None,717.0431177220835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
