faces,pgo,outcome,blockcode,blockend,face,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,Cavb_trials.thisRepN,Cavb_trials.thisTrialN,Cavb_trials.thisN,Cavb_trials.thisIndex,p_port_2.started,p_port_2.stopped,Intro1.started,Intro1.stopped,p_port_2_start,p_port_2_end,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_8.started,text_8.stopped,text_21.started,text_21.stopped,image.started,image.stopped,empty.started,empty.stopped,fill.started,fill.stopped,mid.started,mid.stopped,text_9.started,text_9.stopped,cor.started,cor.stopped,text_14.started,text_14.stopped,text_17.started,text_17.stopped,text_22.started,text_22.stopped,image_2.started,image_2.stopped,empty1.started,empty1.stopped,fill1.started,fill1.stopped,mid1.started,mid1.stopped,text_10.started,text_10.stopped,text_15.started,text_15.stopped,corr.started,corr.stopped,text_18.started,text_18.stopped,text_23.started,text_23.stopped,empty22.started,empty22.stopped,fill22.started,fill22.stopped,mid22.started,mid22.stopped,image_22.started,image_22.stopped,text_25.started,text_25.stopped,text_26.started,text_26.stopped,neut.started,neut.stopped,text_27.started,text_27.stopped,text_24.started,text_24.stopped,image_4.started,image_4.stopped,empty3.started,empty3.stopped,fill3.started,fill3.stopped,mid3.started,mid3.stopped,text_12.started,text_12.stopped,neutral.started,neutral.stopped,text_13.started,text_13.stopped,text_20.started,text_20.stopped,blockstart_parport.started,blockstart_parport.stopped,blockstart_parport_start,blockstart_parport_end,text_6.started,text_6.stopped,image_6.started,image_6.stopped,decision_partport.started,decision_partport.stopped,decision_partport_start,decision_partport_end,obtained,image_5.started,image_5.stopped,emptymeter.started,emptymeter.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,fillmeter.started,fillmeter.stopped,midpoint.started,midpoint.stopped,polygon.started,polygon.stopped,text_7.started,text_7.stopped,feedback_parport.started,feedback_parport.stopped,feedback_parport_start,feedback_parport_end,correctimg.started,correctimg.stopped,incorrectimg.started,incorrectimg.stopped,neutralimg.started,neutralimg.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,p_port.started,p_port.stopped,p_port_start,p_port_end,text_end.started,text_end.stopped,participant,sequence #,participant initials,date,expName,psychopyVersion,frameRate,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012434757985829492,None,95,4,-1,673.7388840287549,None,673.7388840287549,None,space,0.7683853428020484,673.7388840287549,None,673.7388840287549,None,673.7388840287549,None,673.7388840287549,None,675.8055297455285,None,0.010936568914075906,None,100,4,676.2221549048409,None,676.2221549048409,None,676.2221549048409,None,676.2221549048409,None,678.2888730708137,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012394307183058118,None,95,4,-1,681.2388710482737,None,681.2388710482737,None,None,,681.2388710482737,None,681.2388710482737,None,681.2388710482737,None,681.2388710482737,None,683.3055013695916,None,0.00988937610964058,None,100,4,683.7221693946808,None,683.7221693946808,None,683.7221693946808,None,683.7221693946808,None,685.7888606940755,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012635804514957272,None,95,4,-1,688.7388239562938,None,688.7388239562938,None,None,,688.7388239562938,None,688.7388239562938,None,688.7388239562938,None,688.7388239562938,None,690.8054917096983,None,0.01144763764250456,None,100,4,691.2221298494928,None,691.2221298494928,None,691.2221298494928,None,691.2221298494928,None,693.2889298226869,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012422079375937756,None,95,4,0,696.2388565584338,None,696.2388565584338,None,space,0.43823011435506487,696.2388565584338,None,696.2388565584338,None,696.2388565584338,None,696.2388565584338,None,698.3054708805535,None,0.010921777202838712,None,100,4,698.7221425281027,None,698.7221425281027,None,698.7221425281027,None,698.7221425281027,None,700.7888401668024,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012349328304935625,None,95,4,0,703.7388028252772,None,703.7388028252772,None,space,0.45427519707709507,703.7388028252772,None,703.7388028252772,None,703.7388028252772,None,703.7388028252772,None,705.8055092182549,None,0.010842083083389298,None,100,4,706.2221050960165,None,706.2221050960165,None,706.2221050960165,None,706.2221050960165,None,708.2887858299027,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012367138733225147,None,95,4,0,711.2387841092341,None,711.2387841092341,None,space,0.2962073447788498,711.2387841092341,None,711.2387841092341,None,711.2387841092341,None,711.2387841092341,None,713.3054868797517,None,0.010862006613024278,None,100,4,713.722109020348,None,713.722109020348,None,713.722109020348,None,713.722109020348,None,715.7887646988861,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012284425896723405,None,95,4,0,718.738772336239,None,718.738772336239,None,space,0.31119014111300203,718.738772336239,None,718.738772336239,None,718.738772336239,None,718.738772336239,None,720.8054838610351,None,0.010849629874883249,None,100,4,721.222100869813,None,721.222100869813,None,721.222100869813,None,721.222100869813,None,723.2887731512928,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011300626141746761,None,95,4,-1,726.2387596576291,None,726.2387596576291,None,space,0.451190068663891,726.2387596576291,None,726.2387596576291,None,726.2387596576291,None,726.2387596576291,None,728.3055194818917,None,0.00880263811632176,None,100,4,728.7220869837165,None,728.7220869837165,None,728.7220869837165,None,728.7220869837165,None,730.7887336061044,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011460618124147004,None,95,4,0,733.738732187308,None,733.738732187308,None,space,1.3721256534768145,733.738732187308,None,733.738732187308,None,733.738732187308,None,733.738732187308,None,735.8054292222641,None,0.010793783616918518,None,100,4,736.2221147559098,None,736.2221147559098,None,736.2221147559098,None,736.2221147559098,None,738.2887218331098,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011834938988158683,None,95,4,0,741.2387364135111,None,741.2387364135111,None,space,0.8150999829140346,741.2387364135111,None,741.2387364135111,None,741.2387364135111,None,741.2387364135111,None,743.3053966201242,None,0.009814511936383497,None,100,4,743.7221023791712,None,743.7221023791712,None,743.7221023791712,None,743.7221023791712,None,745.7885355782928,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011237836835789494,None,95,4,0,748.7387234330295,None,748.7387234330295,None,space,0.5630277848717924,748.7387234330295,None,748.7387234330295,None,748.7387234330295,None,748.7387234330295,None,750.8053936014076,None,0.011785130163389113,None,100,4,751.2220909080479,None,751.2220909080479,None,751.2220909080479,None,751.2220909080479,None,753.2887493034314,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012716706120954768,None,95,4,0,756.2387107544196,None,756.2387107544196,None,space,0.5339952775198071,756.2387107544196,None,756.2387107544196,None,756.2387107544196,None,756.2387107544196,None,758.3053748853645,None,0.01174407561757107,None,100,4,758.7221047941448,None,758.7221047941448,None,758.7221047941448,None,758.7221047941448,None,760.7887444734847,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012230692741013627,None,95,4,0,763.7386986795532,None,763.7386986795532,None,space,0.6379592750977281,763.7386986795532,None,763.7386986795532,None,763.7386986795532,None,763.7386986795532,None,765.8053570749362,None,0.011870257973441767,None,100,4,766.2220226850518,None,766.2220226850518,None,766.2220226850518,None,766.2220226850518,None,768.2886958721465,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012219221617669973,None,95,4,-1,771.2387273573613,None,771.2387273573613,None,None,,771.2387273573613,None,771.2387273573613,None,771.2387273573613,None,771.2387273573613,None,773.3053474150429,None,0.012178167071397183,None,100,4,773.7220115158002,None,773.7220115158002,None,773.7220115158002,None,773.7220115158002,None,775.7886756467451,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01218933632299013,None,95,4,-1,778.7387358097676,None,778.7387358097676,None,None,,778.7387358097676,None,778.7387358097676,None,778.7387358097676,None,778.7387358097676,None,780.8053456038128,None,0.011732906365523377,None,100,4,781.222011817672,None,781.222011817672,None,781.222011817672,None,781.222011817672,None,783.288646968937,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012214391670568148,None,95,4,0,786.2387016982698,None,786.2387016982698,None,None,,786.2387016982698,None,786.2387016982698,None,786.2387016982698,None,786.2387016982698,None,788.3053431888393,None,0.011702417327342118,None,100,4,788.7219698575104,None,788.7219698575104,None,788.7219698575104,None,788.7219698575104,None,790.7886397240168,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012226768409163924,None,95,4,-1,793.7386485688567,None,793.7386485688567,None,space,0.7309049569139461,793.7386485688567,None,793.7386485688567,None,793.7386485688567,None,793.7386485688567,None,795.8053537543478,None,0.011707549146194651,None,100,4,796.2219783099172,None,796.2219783099172,None,796.2219783099172,None,796.2219783099172,None,798.2886249323055,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012026023751786852,None,95,4,-1,801.2386398145786,None,801.2386398145786,None,None,,801.2386398145786,None,801.2386398145786,None,801.2386398145786,None,801.2386398145786,None,803.3052979080899,None,0.011698492995947163,None,100,4,803.7219629144624,None,803.7219629144624,None,803.7219629144624,None,803.7219629144624,None,805.7886357996854,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012166092204552115,None,95,4,0,808.7386383052199,None,808.7386383052199,None,space,0.7667636882197257,808.7386383052199,None,808.7386383052199,None,808.7386383052199,None,808.7386383052199,None,810.8052945875015,None,0.011755848612210684,None,100,4,811.2219532545691,None,811.2219532545691,None,811.2219532545691,None,811.2219532545691,None,813.2886581381886,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012223145949064929,None,95,4,0,816.2386383052199,None,816.2386383052199,None,space,0.6426672655798029,816.2386383052199,None,816.2386383052199,None,816.2386383052199,None,816.2386383052199,None,818.3052580610301,None,0.011687625616104924,None,100,4,818.721972272484,None,818.721972272484,None,818.721972272484,None,818.721972272484,None,820.7885995750853,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01271217804560365,None,95,4,-1,823.7386014768772,None,823.7386014768772,None,space,0.6166613235382101,823.7386014768772,None,823.7386014768772,None,823.7386014768772,None,823.7386014768772,None,825.8053000211912,None,0.011655325347874168,None,100,4,826.2219463115207,None,826.2219463115207,None,826.2219463115207,None,826.2219463115207,None,828.2885715010207,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012137414396420354,None,95,4,0,831.238587892652,None,831.238587892652,None,space,0.8096252384029867,831.238587892652,None,831.238587892652,None,831.238587892652,None,831.238587892652,None,833.3052487030086,None,0.010664280672699533,None,100,4,833.721916426226,None,833.721916426226,None,833.721916426226,None,833.721916426226,None,835.7885769347108,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F2.jpg,0.3,-1,86,94,F2,0,1,1,3,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011077241109887837,None,95,4,0,838.7385821570906,None,838.7385821570906,None,space,0.7275725956073984,838.7385821570906,None,838.7385821570906,None,838.7385821570906,None,838.7385821570906,None,840.8052490048799,None,0.010686015432838758,None,100,4,841.2219037476161,None,841.2219037476161,None,841.2219037476161,None,841.2219037476161,None,843.2885630486139,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01625071769922215,2.015889075445102,85,4,848.2885392007524,None,848.2885392007524,None,0.010414330934509053,None,95,4,-1,852.3219216787929,None,852.3219216787929,None,space,0.9651434826209879,852.3219216787929,None,852.3219216787929,None,852.3219216787929,None,852.3219216787929,None,854.4052153160023,None,0.01163057187159211,None,100,4,854.8219117170279,None,854.8219117170279,None,854.8219117170279,None,854.8219117170279,None,856.8885679993095,None,0.008712378488326067,None,94,4,846.2218895596479,None,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01205198471507174,None,95,4,-1,859.8385804666091,None,859.8385804666091,None,None,,859.8385804666091,None,859.8385804666091,None,859.8385804666091,None,859.8385804666091,None,861.9052002224189,None,0.011624836309238162,None,100,4,862.3218661344067,None,862.3218661344067,None,862.3218661344067,None,862.3218661344067,None,864.3885701124109,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01205319220207457,None,95,4,-1,867.3385306577843,None,867.3385306577843,None,space,0.9764452558756602,867.3385306577843,None,867.3385306577843,None,867.3385306577843,None,867.3385306577843,None,869.4051878456808,None,0.011537595399204292,None,100,4,869.8218450033901,None,869.8218450033901,None,869.8218450033901,None,869.8218450033901,None,871.8886009033208,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011049468917008198,None,95,4,-1,874.8385216016345,None,874.8385216016345,None,space,0.7594152262859097,874.8385216016345,None,874.8385216016345,None,874.8385216016345,None,874.8385216016345,None,876.9052041467507,None,0.011577744329770212,None,100,4,877.3218833410915,None,877.3218833410915,None,877.3218833410915,None,877.3218833410915,None,879.3885070212332,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01102380982501927,None,95,4,0,882.3385071117946,None,882.3385071117946,None,None,,882.3385071117946,None,882.3385071117946,None,882.3385071117946,None,882.3385071117946,None,884.405228296484,None,0.01158076304682254,None,100,4,884.8218277967053,None,884.8218277967053,None,884.8218277967053,None,884.8218277967053,None,886.8884949463663,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011992515997008013,None,95,4,0,889.8385071117946,None,889.8385071117946,None,None,,889.8385071117946,None,889.8385071117946,None,889.8385071117946,None,889.8385071117946,None,891.9051962980875,None,0.01059545393263761,None,100,4,892.3218151180954,None,892.3218151180954,None,892.3218151180954,None,892.3218151180954,None,894.3884873995748,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012014854500648653,None,95,4,0,897.3384817545748,None,897.3384817545748,None,None,,897.3384817545748,None,897.3384817545748,None,897.3384817545748,None,897.3384817545748,None,899.4051772801727,None,0.011662268396776199,None,100,4,899.8218027413568,None,899.8218027413568,None,899.8218027413568,None,899.8218027413568,None,901.8884656648152,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011978931772318901,None,95,4,0,904.8384642460182,None,904.8384642460182,None,space,0.2622808939991046,904.8384642460182,None,904.8384642460182,None,904.8384642460182,None,904.8384642460182,None,906.9051256601178,None,0.011494729622427258,None,100,4,907.3217903646187,None,907.3217903646187,None,907.3217903646187,None,907.3217903646187,None,909.3885215110731,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013012842223815824,None,95,4,0,912.3384566992268,None,912.3384566992268,None,space,0.5612521757398099,912.3384566992268,None,912.3384566992268,None,912.3384566992268,None,912.3384566992268,None,914.4051132833797,None,0.0115415197301445,None,100,4,914.8218166274537,None,914.8218166274537,None,914.8218166274537,None,914.8218166274537,None,916.8884445337985,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011925198616154375,None,95,4,-1,919.8384397944133,None,919.8384397944133,None,space,0.3002234454061181,919.8384397944133,None,919.8384397944133,None,919.8384397944133,None,919.8384397944133,None,921.905114792738,None,0.011484164113880979,None,100,4,922.3217882515173,None,922.3217882515173,None,922.3217882515173,None,922.3217882515173,None,924.3884324589321,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012939185538471065,None,95,4,-1,927.3384307382635,None,927.3384307382635,None,space,0.5522153455858643,927.3384307382635,None,927.3384307382635,None,927.3384307382635,None,927.3384307382635,None,929.4051081515613,None,0.011378207159850717,None,100,4,929.8218223630151,None,929.8218223630151,None,929.8218223630151,None,929.8218223630151,None,931.8884415150819,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01288454676659967,None,95,4,-1,934.8384183615253,None,934.8384183615253,None,space,0.5721983441735574,934.8384183615253,None,934.8384183615253,None,934.8384183615253,None,934.8384183615253,None,936.9050758512931,None,0.011478428552436526,None,100,4,937.3217417632809,None,937.3217417632809,None,937.3217417632809,None,937.3217417632809,None,939.3884077054554,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012950958532655932,None,95,4,-1,942.3384422093868,None,942.3384422093868,None,space,0.6770706735901513,942.3384422093868,None,942.3384422093868,None,942.3384422093868,None,942.3384422093868,None,944.4050637764267,None,0.011535482297404087,None,100,4,944.8217324052594,None,944.8217324052594,None,944.8217324052594,None,944.8217324052594,None,946.8884360813918,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012926506928124581,None,95,4,-1,949.83843194575,None,949.83843194575,None,space,1.1390149203089095,949.83843194575,None,949.83843194575,None,949.83843194575,None,949.83843194575,None,951.9050598520948,None,0.011435260904363531,None,100,4,952.3217188210342,None,952.3217188210342,None,952.3217188210342,None,952.3217188210342,None,954.3883666509091,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
